"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"NR0B1","#","#",1,6.02957134238923,0.0187750466797395,11.5702771179055,53
"NR4A1","#","#",2,-2.3803415966277,0.0128386260714033,5.73136167349272,169
"NRCAM","#","#",1,3.83864676257765,0.00852493138330284,5.7169490280298,177
"NTF3","#","#",4,-3.04823691251546,0.0476100501075634,12.1098298555932,19
"NTRK3","#","#",6,-2.03560599138289,0.0477068391272106,9.02309820342793,130
"NTS","#","#",1,5.6307403940717,0.0169091389065046,5.74496181503875,160
"NUF2","#","#",2,3.83274210184401,0.0264285714052133,11.3334185907522,71
"OMG","#","#",1,-2.02361133593224,3.33919840631913e-05,-0.139720152562708,276
"ORC1","#","#",6,2.24354850119479,0.053543921937571,11.5270922275468,58
"OTX1","#","#",1,3.83007880802788,0.00848484669814342,-0.116716884862208,257
"PBK","#","#",4,3.14398977955234,0.0494019473479089,11.6703982141256,43
"PDX1","#","#",2,2.57752879926618,0.0146836841629968,7.69104815098331,134
"PGC","#","#",2,3.52701669497486,0.0235679337563096,-0.134631380091461,273
"PHEX","#","#",1,3.53659800831214,0.00711181356770335,5.71222760763587,185
"PITX1","#","#",1,4.87075757189014,0.0133536027541181,5.7330822812052,166
"PITX2","#","#",3,2.80843860454098,0.0299834001197553,9.12707527879457,129
"PKIB","#","#",1,2.04515202588924,0.000134168869611224,5.68891433989877,225
"PKMYT1","#","#",4,2.53246120988231,0.0379579416455823,11.4492288718299,63
"PLK1","#","#",33,2.21660349842867,0.332784379510852,10.346715667086,117
"PNLIP","#","#",2,-5.28682576681538,0.0400342658722529,0.133724729775275,231
"PNLIPRP2","#","#",2,-2.58302021190727,0.0147350666827148,0.0273966632283877,240
"PPBP","#","#",4,-2.72240648869967,0.0415125341237208,11.9291562042217,30
"PRC1","#","#",5,2.6584078834906,0.0527520880585423,11.2945188467413,73
"PRKAA2","#","#",1,2.04811930785427,0.000148051128516371,11.3943954901741,67
"PRL","#","#",2,-7.4734081991435,0.0604938674879815,11.8305487980321,35
"PRSS2","#","#",2,-3.7170271178166,0.0253458395405607,6.79530054719032,135
"PRTN3","#","#",2,-2.93749522760814,0.0180518488431967,-0.127094481866306,267
"PTGS2","#","#",3,-3.76269598415283,0.0433767157824125,10.9276080462766,92
"PTH2R","#","#",1,2.58034366646872,0.00263803233993686,-0.131720470767763,271
"PTHLH","#","#",1,3.20128815602511,0.0055430856079902,-0.122101732522367,259
"PTTG1","O95997","Oncogene",4,3.78110593089477,0.0613247931978441,5.89336060646702,138
"RACGAP1","#","#",6,2.22992336740123,0.0531614554840922,11.7377407887887,41
"RAD51","#","#",7,2.30165219906823,0.0659430790227479,12.2788039825769,4
"RAD51AP1","#","#",2,2.22464797288906,0.0113818186495993,11.591344436146,51
"RASGRF1","#","#",1,3.29022773428581,0.00595918433634855,5.70837651532107,193
"RECQL4","#","#",1,2.22886382938773,0.000993654031504742,5.69178599768047,222
"REG1A","#","#",1,3.03836765972361,0.00478087138727674,9.91744449718405,125
"REN","#","#",1,2.22787521508357,0.000989028856044701,10.8779315948263,95
"RGS20","#","#",2,2.08220005808605,0.0100489498106424,10.7066934758826,105
"RHAG","#","#",2,-2.98954020784188,0.0185388277679048,-0.0796332897127881,245
"RMI2","#","#",1,2.33237785985587,0.00147793850066184,5.69340405849883,218
"ROS1","P08922","Oncogene",2,2.25832075015653,0.0116968909734239,11.0416445705274,86
"RRM2","#","#",3,2.33240102039327,0.023302056314615,5.76632142872004,148
"SAA1","#","#",1,-2.85034833995601,0.00390123375696578,-0.177476392760066,292
"SCGB1D2","#","#",2,2.74711215908509,0.0162704562559462,-0.159212625256139,288
"SCGB2A2","#","#",2,-2.85120669351475,0.0172444569034031,-0.158906417694732,287
"SERPINE1","#","#",4,-2.10464937175791,0.0299519688131761,5.78853969823864,147
"SFN","#","#",2,3.86100278401828,0.0266930033745394,11.8443354407216,34
"SFTPA1","#","#",2,-3.50045498729514,0.0233193988969209,-0.174695176258434,290
"SFTPA2","#","#",1,-2.2217628042039,0.000960432291455882,-0.150831689152471,282
"SFTPB","#","#",1,-2.77885742876849,0.003566767619212,-0.142123565431969,278
"SHCBP1","#","#",3,3.05566577303958,0.0334533146091078,10.5459518581382,111
"SIX1","#","#",2,4.49251147859,0.0326019579681466,-0.0753837836399295,243
"SIX3","#","#",2,2.1591087655828,0.0107685757862745,11.0028233488912,89
"SKA1","#","#",2,3.91329598126942,0.0271823048374766,11.2806807774733,76
"SKA3","#","#",4,3.38211253259198,0.0538581220530576,11.2874181804553,74
"SLC12A1","#","#",1,3.03457355924483,0.0047631209052601,5.70438030338912,198
"SLC12A5","#","#",1,2.19378841603811,0.000829555716931677,5.69123772270971,223
"SLC4A1","#","#",4,-3.63114629607963,0.058518482910707,-0.0978450975094699,251
"SNCG","#","#",1,3.70970555255621,0.00792168730938064,5.71493350685973,181
"SOCS3","#","#",5,-2.0171228665482,0.0377510117501505,11.9119266005324,32
"SOSTDC1","#","#",1,3.60884886260536,0.00744983505579823,-0.11600655399682,256
"SOX2","#","#",1,2.25932132128008,0.00113614766474689,10.5485310297811,110
"SOX9","#","#",3,2.00813198007479,0.0187508338568135,11.4566160660366,62
"SPC24","#","#",2,3.13749509344448,0.0199232247024886,-0.156041633801881,285
"SPC25","#","#",2,2.61731011870657,0.0150559134169526,-0.157132302217035,286
"SPDEF","#","#",1,2.30906732481251,0.0013688814961361,-0.139755152700098,277
"SPP1","#","#",1,4.20993738073265,0.0102619932975479,-0.112541251086726,255
"SPRR1A","#","#",2,-2.07315748389623,0.0099643394786608,10.717974227475,103
"SPRR3","#","#",1,-3.31351968109459,0.0060681543768823,5.70874059916888,192
"STK39","#","#",3,2.14595875935787,0.0206852779608313,12.1352127150928,17
"STMN1","#","#",4,2.60169157626382,0.0392535028784314,5.81961739901185,143
"SYN3","#","#",1,2.31639345500868,0.00140315637710618,5.69315420116963,219
"TERT","#","#",1,8.79604719359179,0.0317178456701423,5.79443973496142,145
"TFAP2A","#","#",13,2.53331005992181,0.14464134241586,10.336069767667,118
"TGM3","#","#",2,4.68508437702493,0.0344038405433075,-0.0781531452879,244
"TH","#","#",2,-2.79579961714487,0.0167260192298629,5.74434998708903,162
"TIMD4","#","#",1,-2.48879926051776,0.00220974707426065,-0.13243430205037,272
"TK1","#","#",1,2.28725236726437,0.0012668214653547,5.69269868753472,220
"TOP2A","#","#",4,3.58255314653037,0.0576091218307565,5.88094603892279,139
"TP73","O15350","TS",10,2.70989329820796,0.117346849661529,11.4014184309968,66
"TPX2","#","#",4,2.42731550300887,0.03599026895012,11.5512985368428,56
"TRIM16","#","#",1,2.40035827113271,0.00179598096543109,5.6944666819848,211
"TRIM71","#","#",2,8.49415068427145,0.0700448381210578,10.825696183,101
"TRIP13","#","#",2,2.7646875002546,0.0164349067121797,11.6784454798176,42
"TTK","#","#",7,3.37704072888196,0.101161084993556,10.867404196939,98
"TTN","#","#",5,-2.23524493247461,0.0428533697798252,11.2664225791732,78
"TYMS","#","#",2,2.07097793466263,0.00994394568588079,5.72169014939527,172
"UBD","#","#",2,3.93024871819143,0.0273409296570089,11.602144436792,49
"UBE2C","#","#",2,3.8070740830052,0.0261883986900471,12.0152103157184,27
"UGT1A10","#","#",1,2.98618846915119,0.0045367540295318,5.70362398061704,199
"UHRF1","#","#",6,2.96536840431878,0.0738058806516038,12.2337564749939,6
"USH1C","#","#",1,3.11184959514064,0.00512465241797504,-0.122945307498613,261
"USH1G","#","#",1,2.98196033626551,0.00451697295173194,-0.12496548605863,266
"UTS2","#","#",1,2.44363671020393,0.00199845666651979,11.0495674210877,85
"VWF","#","#",1,2.20564318752041,0.000885017587060012,-0.145920237798186,281
"WNK4","#","#",3,3.31905282791455,0.0371500384100104,12.0799541026536,25
"ZWINT","#","#",1,2.39215478016249,0.0017576014022764,5.69433845060156,212
