"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"HCN2","#","#",2,2.15103987540036,0.00930082289528609,-0.0775567012426392,831
"HDAC9","#","#",2,2.00664124248553,0.00813339120072723,-0.0583132114847305,762
"HIST1H2AI","#","#",2,4.13332090094963,0.0253271359568081,6.96820973045798,530
"HIST1H2BJ","#","#",1,3.3577591089621,0.0054835088914935,6.9462358657147,609
"HJURP","#","#",2,4.05814216037769,0.024719332110407,10.0813858247783,250
"HLA-A","#","#",21,2.7998952760472,0.229593877901859,0.268583112485244,698
"HLA-B","#","#",9,2.30523539280468,0.0757781125609382,0.128533666215946,702
"HLA-DMB","#","#",4,2.11681015574371,0.0261380349829537,9.47004699657987,428
"HLA-DOA","#","#",1,2.44699422064393,0.00180184039002946,0.0219359819455847,704
"HLA-DOB","#","#",1,3.11618181914033,0.00450695883997773,0.0136984701891337,707
"HLA-DPA1","#","#",4,2.64466605177844,0.0346732363314898,10.4255243138744,46
"HLA-DPB1","#","#",3,2.66391858686873,0.0242159388820178,0.0156578902763001,706
"HLA-DQA1","#","#",1,3.44996128472055,0.00585622620922319,0.0203916445163016,705
"HLA-DQA2","#","#",4,2.80721322527501,0.0373015537659461,0.102309900949442,703
"HLA-DQB1","#","#",4,3.35234816026996,0.0461161496949776,10.3858862589142,68
